batch,line,ident,type,detail
rare2,208,104981,exact_group_recomputed,ex_99a6a9b6->ex_6503089540b59279
rare2,209,105836,exact_group_recomputed,ex_bcb7bef8->ex_6099ff5be651f96f
rare2,210,105328,exact_group_recomputed,ex_450ec4ff->ex_6ad7f69d73c25d6c
rare2,211,105329,exact_group_recomputed,ex_79895244->ex_9193edb28617af74
rare2,212,105538,exact_group_recomputed,ex_3506d281->ex_a3c9cf8bc8ffc20f
rare2,213,103194,exact_group_recomputed,ex_5b047f50->ex_deb723d1e1f2db9b
rare2,214,104246,exact_group_recomputed,ex_c151ccdc->ex_c12f3788b6da09f6
rare2,215,100400,exact_group_recomputed,ex_b344b90f->ex_661a396e516580b7
rare2,216,103528,exact_group_recomputed,ex_814df6ec->ex_11921ea0d72df54c
rare2,217,105618,exact_group_recomputed,ex_c9666964->ex_72d7b1cbb31069bb
rare2,218,104573,exact_group_recomputed,ex_bcac345e->ex_bdb86bd28062c2c9
rare2,219,105826,exact_group_recomputed,ex_c12dc1d0->ex_c857bcaf6529a6bc
rare2,220,104571,exact_group_recomputed,ex_b2cddaa7->ex_471eb6035bfd4cfc
rare2,221,105578,exact_group_recomputed,ex_9a81ca0e->ex_76e9666126dd35ad
rare2,222,101417,exact_group_recomputed,ex_50d653c4->ex_7d0b2590ef652808
rare2,223,100873,exact_group_recomputed,ex_f6754bb6->ex_86c2884bffcab469
rare2,224,105417,exact_group_recomputed,ex_f91732a5->ex_28adf0bdf2698ffa
rare2,225,103388,exact_group_recomputed,ex_a11ef184->ex_761f2f4d889bb02a
rare2,226,104371,exact_group_recomputed,ex_55c2d451->ex_1e9eb4642f6bdbc7
rare2,227,105972,exact_group_recomputed,ex_012f5e8b->ex_e22a8ca74321641a
rare2,228,103299,exact_group_recomputed,ex_0e816808->ex_5179cc5100a06ae5
rare2,229,100098,exact_group_recomputed,ex_464cd945->ex_4cafee332ce6dafc
rare2,230,105088,exact_group_recomputed,ex_94394555->ex_0ce2a54924b7c70a
rare2,231,105421,exact_group_recomputed,ex_06f23be3->ex_625ab60ef13a4229
rare2,232,103053,exact_group_recomputed,ex_a85e85a2->ex_d5abf1a41a96c876
rare2,232,103053,duplicate_relation_removed,"('ACTION_ADDRESSES_ISSUE', 6, 0)"
rare2,233,103384,exact_group_recomputed,ex_1f46b57c->ex_61c8b1a07446245f
rare2,234,105106,exact_group_recomputed,ex_745c534d->ex_09ac3ba2fc2816b3
rare2,235,102821,exact_group_recomputed,ex_51316b0c->ex_26442fea0ed2ca9e
rare2,236,103072,exact_group_recomputed,ex_6d60efc1->ex_10ecde3642471e91
rare2,237,102800,exact_group_recomputed,ex_56d9b86d->ex_16f54cdb70369c61
rare2,238,102545,exact_group_recomputed,ex_b5cdd3b7->ex_d660d860cd9a1a07
rare2,239,100916,exact_group_recomputed,ex_2200b170->ex_3fe7a1d2610f00ea
rare2,240,103325,exact_group_recomputed,ex_98dbf2db->ex_fd0c4bf4ad5d886b
rare2,241,101071,exact_group_recomputed,ex_610a1908->ex_21576d950f51aeca
rare2,242,105763,exact_group_recomputed,ex_290b7d95->ex_58f0ed8e62034785
rare2,243,100206,exact_group_recomputed,ex_c4b5aaf8->ex_33bba905376177d1
rare2,244,103531,exact_group_recomputed,ex_e4a82c45->ex_56a64b3b1b894448
rare2,245,105749,exact_group_recomputed,ex_da6c2914->ex_88e10f45fa12e2f6
rare2,246,103805,exact_group_recomputed,ex_00e5eb2c->ex_b45531c429911c47
rare2,247,105739,exact_group_recomputed,ex_271d56f7->ex_3d19171aca20c179
rare2,248,100065,exact_group_recomputed,ex_f9012838->ex_9c17adc7a6f1813d
rare2,249,101634,exact_group_recomputed,ex_ac4ecefc->ex_ab3d3867b2725c58
rare2,250,101046,exact_group_recomputed,ex_214719d1->ex_e228fe38f74ab269
rare2,251,105464,exact_group_recomputed,ex_e2bed45b->ex_9bb364c986831f57
rare2,252,104085,exact_group_recomputed,ex_028eca7b->ex_55484fff33f4e464
rare2,253,105252,exact_group_recomputed,ex_13f82e1a->ex_481b73b9e26b2e8e
rare2,254,104768,exact_group_recomputed,ex_c46eac58->ex_0ec035b358fd3d58
rare2,255,103942,exact_group_recomputed,ex_7b1fdd22->ex_167ae596cb7443dd
rare2,256,101327,exact_group_recomputed,ex_abf6dae0->ex_df81eb6dbc4691bd
rare2,257,104652,exact_group_recomputed,ex_c7b0abdd->ex_168d074855f410b7
rare2,258,102507,exact_group_recomputed,ex_7c8b7244->ex_139d9cf9988b673b
rare2,259,102931,exact_group_recomputed,ex_65684fd3->ex_a4c51e6955991866
rare2,260,101676,exact_group_recomputed,ex_54132f37->ex_fffed6ed8a479858
rare2,261,105335,exact_group_recomputed,ex_f6a70b28->ex_3e96b8e83375e4ef
rare2,262,104829,exact_group_recomputed,ex_f448a716->ex_c859acad5d5a3aa8
rare2,263,102167,exact_group_recomputed,ex_e14e9a27->ex_e3f5e3899800e871
rare2,264,104622,exact_group_recomputed,ex_50482c89->ex_5c920f949c9bf20a
rare2,265,102144,exact_group_recomputed,ex_d2f93fa6->ex_5bcd87c1f01c2cba
rare2,266,105346,exact_group_recomputed,ex_454e8920->ex_3fbcf5566911cb7e
rare2,267,105971,exact_group_recomputed,ex_096ea5d4->ex_7a45745bcdfb70b3
rare2,268,105930,exact_group_recomputed,ex_ff901704->ex_2417ad59b60418a2
rare2,269,105671,exact_group_recomputed,ex_1d31f216->ex_90a141e67c21febf
rare2,270,100151,exact_group_recomputed,ex_53e93a74->ex_5c910291bb18a363
rare2,271,104185,exact_group_recomputed,ex_ccfbd648->ex_a7700753c427fa7a
rare2,272,105110,exact_group_recomputed,ex_fcf174e7->ex_d3f98b517c7b00ad
rare2,273,102967,exact_group_recomputed,ex_409ccae5->ex_4b8a9441a25991e7
rare2,274,105221,exact_group_recomputed,ex_b1caf23d->ex_3a7a6d916e6afe7d
rare2,275,100384,exact_group_recomputed,ex_a80f0fe8->ex_a17381751b065a60
rare2,276,102328,exact_group_recomputed,ex_09e905a8->ex_2c1cdd0b0527e8ca
rare2,277,105927,exact_group_recomputed,ex_fa73031d->ex_05a11c6606bd9d03
rare2,278,102933,exact_group_recomputed,ex_576527a5->ex_db72544eca86c425
rare2,279,105592,exact_group_recomputed,ex_cac3dd40->ex_4a6697a822613bf3
rare2,280,105463,exact_group_recomputed,ex_1249874d->ex_38657d8ffccd6f50
rare2,281,103756,exact_group_recomputed,ex_0c257313->ex_90d628c578f5820b
rare2,282,105668,exact_group_recomputed,ex_8a04ece1->ex_e6840ae04ead1d19
rare2,283,104489,exact_group_recomputed,ex_c02f5fa0->ex_119d9fd5779e119a
rare2,284,102867,exact_group_recomputed,ex_eaa88758->ex_a6b89324cbad321f
rare2,285,104144,exact_group_recomputed,ex_f6834139->ex_f91be6098fb930f6
rare2,286,104619,exact_group_recomputed,ex_5e4af1c5->ex_be2981915fae1bd0
rare2,287,103175,exact_group_recomputed,ex_b9da225a->ex_534497488db93b2f
rare2,288,104770,exact_group_recomputed,ex_4bbfa766->ex_df87c65a0a97fd7e
rare2,289,100696,exact_group_recomputed,ex_62f23394->ex_de564551286bfd49
rare2,290,104769,exact_group_recomputed,ex_482cb57e->ex_d1d799939c43eb0b
rare2,291,105678,exact_group_recomputed,ex_f9bb11c6->ex_15e2f692e2c7a58f
rare2,292,105821,exact_group_recomputed,ex_22fb60b2->ex_986905a72a6ab345
rare2,293,103329,exact_group_recomputed,ex_c4e7b5fe->ex_d4f496877d67ba72
rare2,294,100039,exact_group_recomputed,ex_a417c29b->ex_6dfa621d986db3be
rare2,295,105667,exact_group_recomputed,ex_21085e7e->ex_63579c1286288e8b
rare2,296,105304,exact_group_recomputed,ex_7c658ed1->ex_a1fd98c95dbb245b
rare2,297,104671,exact_group_recomputed,ex_d5c40158->ex_b44095ca8f67b897
rare2,298,105743,exact_group_recomputed,ex_a3041a2b->ex_174de1322af702e3
rare2,299,102526,exact_group_recomputed,ex_8c931e46->ex_75bb079e06d4670d
rare2,300,104416,exact_group_recomputed,ex_ea197ce5->ex_2f053b5c06391624
rare3,1,100543,exact_group_recomputed,ex_ed0c9fdd->ex_415c0e2f77766498
rare3,2,101496,exact_group_recomputed,ex_77b73295->ex_508fdc21eaa63521
rare3,3,102730,exact_group_recomputed,ex_ff8c3657->ex_1391057f19295c05
rare3,4,100135,exact_group_recomputed,ex_272abe1b->ex_1149b8465627a864
rare3,5,101080,exact_group_recomputed,ex_41c95f3f->ex_bb38efb95bae30d8
rare3,6,100160,exact_group_recomputed,ex_cf8b743f->ex_cb9737f132f9d5b8
rare3,7,105539,exact_group_recomputed,ex_76983a6a->ex_1841ae934427b604
rare3,8,101792,exact_group_recomputed,ex_a6d12f3a->ex_c949163f62c3c076
rare3,9,105268,exact_group_recomputed,ex_0539e55a->ex_ed17f4be56f32153
rare3,10,103116,exact_group_recomputed,ex_bc6b0358->ex_5e06102a8e763e9b
rare3,11,105929,exact_group_recomputed,ex_c89ad887->ex_693a689dec24ddb8
rare3,12,104848,exact_group_recomputed,ex_5c6e3f2b->ex_c50a2fa7a5f37c0d
rare3,13,102731,exact_group_recomputed,ex_993eef9d->ex_7cab425c84d89646
rare3,14,103181,exact_group_recomputed,ex_85bc61c5->ex_aef30adbda598bc3
rare3,15,101232,exact_group_recomputed,ex_e2921765->ex_b27cc0e39d290bfd
rare3,16,101933,exact_group_recomputed,ex_713e344f->ex_837cdde3aff46e26
rare3,17,101174,exact_group_recomputed,ex_5da3b92e->ex_3190e4e1d1cf1db8
rare3,18,100792,exact_group_recomputed,ex_a207f429->ex_997198637b212a91
rare3,19,101162,exact_group_recomputed,ex_5bd5b9b0->ex_535c32c94cdb0d4e
rare3,20,100545,exact_group_recomputed,ex_8dcb97b9->ex_4477aee38e40fe3d
rare3,21,105864,exact_group_recomputed,ex_aa585d5a->ex_bbcfb7bf8926bc6a
rare3,22,104895,exact_group_recomputed,ex_f3164320->ex_b132b9fb673f1ac6
rare3,23,104364,exact_group_recomputed,ex_10b27a28->ex_83294b35e421a7df
rare3,24,104310,exact_group_recomputed,ex_fe8905ba->ex_6094106535dc81a5
rare3,25,101458,exact_group_recomputed,ex_99457e8f->ex_6dea6f4f454d93dd
rare3,26,105988,exact_group_recomputed,ex_4a5b83fe->ex_b12948893e843602
rare3,27,104714,exact_group_recomputed,ex_16f2b276->ex_a4a5a13c949fb392
rare3,28,105979,exact_group_recomputed,ex_d0bfa6ea->ex_6d2b704f0026e72c
rare3,29,103054,exact_group_recomputed,ex_2826be31->ex_a18293efcf03c3ea
rare3,30,104370,exact_group_recomputed,ex_f02f27cb->ex_8479f240ed208911
rare3,31,100385,exact_group_recomputed,ex_ae8ae3b0->ex_2b5ff8ceb32da701
rare3,32,103462,exact_group_recomputed,ex_6f1eabcc->ex_f1e96e1b0ce53b27
rare3,33,105423,exact_group_recomputed,ex_12152ccf->ex_22335aea83c0c86d
rare3,34,105819,exact_group_recomputed,ex_8655dbf9->ex_63636e8bbfcd74e2
rare3,35,105721,exact_group_recomputed,ex_3d9098d7->ex_78fb18e6b7eb1112
rare3,36,103106,exact_group_recomputed,ex_6691e97d->ex_760fe25a965e2fd0
rare3,37,104338,exact_group_recomputed,ex_29af73a1->ex_b40083f38fb89717
rare3,38,103386,exact_group_recomputed,ex_942b8da6->ex_1006a5f1c658393a
rare3,39,105555,exact_group_recomputed,ex_0a893c7a->ex_2e7bac9482d01ee8
rare3,40,104976,exact_group_recomputed,ex_ae4873da->ex_4b4d6dde24bbc42f
rare3,41,105248,exact_group_recomputed,ex_f20b746b->ex_a1cce0da8f4d4caf
rare3,42,104818,exact_group_recomputed,ex_c3fd9146->ex_d0abb1f3fc8207db
rare3,43,103530,exact_group_recomputed,ex_fca19872->ex_c7a54969d998445f
rare3,44,105723,exact_group_recomputed,ex_0de9cc66->ex_ff856fe914d8d4e0
rare3,45,105090,exact_group_recomputed,ex_088bc1bf->ex_cf114b9c6e024d65
rare3,46,102943,exact_group_recomputed,ex_afce3576->ex_7d3be6620e6d4436
rare3,47,104893,exact_group_recomputed,ex_8f67f749->ex_2461ae2e9fef8799
rare3,48,105982,exact_group_recomputed,ex_e8b8dd95->ex_2391f7d7e0fecf11
rare3,49,105649,exact_group_recomputed,ex_3db67691->ex_5795a28c9e30376c
rare3,50,103830,exact_group_recomputed,ex_8f1ad3cd->ex_5744b488ec9af26a
rare3,51,104701,exact_group_recomputed,ex_2dbb661e->ex_3e826ae537c7ef38
rare3,52,103459,exact_group_recomputed,ex_7e3d2200->ex_1a6b3ee6f6764c9e
rare3,53,104491,exact_group_recomputed,ex_07538f8a->ex_3876ea1113d60a18
rare3,54,104490,exact_group_recomputed,ex_f7856b8b->ex_809ecb7f596d0e73
rare3,55,106168,exact_group_recomputed,ex_39bf0b28->ex_d1480c09ca2da213
rare3,56,102551,exact_group_recomputed,ex_4451470c->ex_3870c238d3536380
rare3,57,105182,exact_group_recomputed,ex_3fdc1b32->ex_8b28f3433bddca96
rare3,58,100909,exact_group_recomputed,ex_30cb848b->ex_20133f1d5449a2af
rare3,59,105637,exact_group_recomputed,ex_882821f0->ex_bc89af95975dbf7b
rare3,60,103976,exact_group_recomputed,ex_05c552ab->ex_23181d10527a44a0
rare3,61,104772,exact_group_recomputed,ex_5f730716->ex_c8d65f63e13ad8e3
rare3,62,100076,exact_group_recomputed,ex_f83379f2->ex_b31b28691513ed75
rare3,63,105670,exact_group_recomputed,ex_89321151->ex_95827333e222225a
rare3,64,106076,exact_group_recomputed,ex_0079f819->ex_afe8149c8c95abf5
rare3,65,105861,exact_group_recomputed,ex_da53fcf8->ex_876a156af82931ef
rare3,66,100911,exact_group_recomputed,ex_9c7cd660->ex_74e2e72a829da6b0
rare3,67,104703,exact_group_recomputed,ex_4d25bd54->ex_ba2dff9f07659625
rare3,68,100876,exact_group_recomputed,ex_7280663c->ex_8888b25ce027b5d3
rare3,69,105860,exact_group_recomputed,ex_05aa0b00->ex_054a870cce238cb0
rare3,70,100531,exact_group_recomputed,ex_0ecd5c5f->ex_10c12ab8e9e589b3
rare3,71,105720,exact_group_recomputed,ex_ed8b4bbb->ex_0a8f011e373fe3f5
rare3,72,102477,exact_group_recomputed,ex_dcc53278->ex_b134ca2fcdb1a1fd
rare3,73,103129,exact_group_recomputed,ex_99795913->ex_4851d565ea4700f4
rare3,74,106054,exact_group_recomputed,ex_29ebc9f1->ex_a42ce227802f8466
rare3,75,104634,exact_group_recomputed,ex_e4cce115->ex_1863aaad34582df7
rare3,76,103008,exact_group_recomputed,ex_664d195e->ex_578e7fde8bcbd767
rare3,77,105702,exact_group_recomputed,ex_89a62395->ex_5ace285b5b10a293
rare3,78,101686,exact_group_recomputed,ex_2331a0a7->ex_cff26c7de2dc84f6
rare3,79,103549,exact_group_recomputed,ex_dfc7fb3f->ex_817d133ab87b1879
rare3,80,100778,exact_group_recomputed,ex_ac951192->ex_a9575c97c90bb908
rare3,81,105811,exact_group_recomputed,ex_14ca9fc1->ex_d551b092a10ef53c
rare3,82,101935,exact_group_recomputed,ex_160482d3->ex_3ebfc24afa9eff96
rare3,83,105598,exact_group_recomputed,ex_abba6de7->ex_182615c5eaf0b07b
rare3,84,105748,exact_group_recomputed,ex_bd7df86c->ex_95ae16806e65c33b
rare3,85,104373,exact_group_recomputed,ex_bf2e5459->ex_7a7b8921e9a1bad5
rare3,86,101603,exact_group_recomputed,ex_6fa60f0e->ex_20f0c79994a661c2
rare3,87,103812,exact_group_recomputed,ex_f95a8bdb->ex_712b36f248ad1cbf
rare3,88,102732,exact_group_recomputed,ex_207ea61e->ex_e1d56d30c62f24bc
rare3,89,101340,exact_group_recomputed,ex_9cb1135a->ex_131762b8705f336a
rare3,90,105353,exact_group_recomputed,ex_4f5b1759->ex_79b96ebba723ed28
rare3,91,102283,exact_group_recomputed,ex_733c7221->ex_ae2cda4393e786a6
rare3,92,100854,exact_group_recomputed,ex_cb3adf61->ex_aa481bacc2284d1a
rare3,93,102957,exact_group_recomputed,ex_3b0455ad->ex_dbe3759d110ccc52
rare3,94,102121,exact_group_recomputed,ex_316f5214->ex_81b50086d58af2fd
rare3,95,103313,exact_group_recomputed,ex_bc73cc0b->ex_a6c320e6899d13da
rare3,96,103699,exact_group_recomputed,ex_c321190a->ex_6dbaa7bc497caa21
rare3,97,100232,exact_group_recomputed,ex_b0fd6b79->ex_53a449a975891bd3
rare3,98,104630,exact_group_recomputed,ex_a6447bae->ex_f1b86ce59de75861
rare3,99,103752,exact_group_recomputed,ex_2f6703be->ex_7c0a47bb3869303d
rare3,100,105554,exact_group_recomputed,ex_04b436b4->ex_1ba6fee79b0fb63a
rare3,101,101083,exact_group_recomputed,ex_e148710d->ex_23f69e519a87255c
rare3,102,105808,exact_group_recomputed,ex_d78207ed->ex_f8ab99036fc0b129
rare3,103,102474,exact_group_recomputed,ex_40092e42->ex_9e64cff0752ed2ff
rare3,104,102733,exact_group_recomputed,ex_3c2f2bb9->ex_601010d6b8df47bd
rare3,105,103458,exact_group_recomputed,ex_6d302e55->ex_8783c45511c407de
rare3,106,102734,exact_group_recomputed,ex_fb02ec4c->ex_399dd1a2814f0767
rare3,107,102515,exact_group_recomputed,ex_50bd2da5->ex_792aa08ee90b53fb
rare3,108,105719,exact_group_recomputed,ex_3dd8388a->ex_fe52ab5e927633d5
rare3,109,101646,exact_group_recomputed,ex_aa59c548->ex_fbfc3618bccf71ff
rare3,110,105526,exact_group_recomputed,ex_c83f429d->ex_a806534f510ef5d7
rare3,111,103446,exact_group_recomputed,ex_ab6f894d->ex_3c5c131a283d2286
rare3,112,105596,exact_group_recomputed,ex_41310710->ex_9453b49aa60a6cf0
rare3,113,105696,exact_group_recomputed,ex_10f097b3->ex_5333263d5a06583c
rare3,114,105483,exact_group_recomputed,ex_ded23a70->ex_a3e70f7e66120cd8
rare3,115,105052,exact_group_recomputed,ex_e50ce7e3->ex_80c33730b567a9f8
rare3,116,102145,exact_group_recomputed,ex_e8b88056->ex_640887a81dfdc080
rare3,117,103698,exact_group_recomputed,ex_bb1acc68->ex_de6d495fad220c8e
rare3,118,101024,exact_group_recomputed,ex_7d07675e->ex_a2a14e9491d709c6
rare3,119,105494,exact_group_recomputed,ex_810e9a14->ex_f6f456de9120891f
rare3,120,100116,exact_group_recomputed,ex_f3161c24->ex_11d9c56fca2d3c50
rare3,121,102917,exact_group_recomputed,ex_e2fe0401->ex_09c572c9b0bf31b8
rare3,122,104812,exact_group_recomputed,ex_3de413c8->ex_c6bcfb18fc403e9c
rare3,123,101053,exact_group_recomputed,ex_a5b89a33->ex_08f35c280c6f634d
rare3,124,105321,exact_group_recomputed,ex_2de83750->ex_1fa2db20fe8d82ad
rare3,125,106131,exact_group_recomputed,ex_35d3595a->ex_edbdd24b264182f0
rare3,126,101031,exact_group_recomputed,ex_07d56baa->ex_6df61b5f2b3f8ef8
rare3,127,105886,exact_group_recomputed,ex_d8fe7c29->ex_a0dbb0ad4ca8bdb0
rare3,128,105562,exact_group_recomputed,ex_fdd01ba5->ex_56aee7bd12e1a4e5
rare3,129,100554,exact_group_recomputed,ex_ae07042a->ex_8b0a30df5388188c
rare3,130,105534,exact_group_recomputed,ex_86f3fbf2->ex_c5206c3a706287d6
rare3,131,101717,exact_group_recomputed,ex_7d817165->ex_73700cc7c5b6c2bb
rare3,132,100412,exact_group_recomputed,ex_2990d592->ex_7d6b6c960f98286e
rare3,133,100411,exact_group_recomputed,ex_409d70b3->ex_ed6d422851d1e542
rare3,134,104452,exact_group_recomputed,ex_823b3c59->ex_bea9916ac98fdda9
rare3,135,105879,exact_group_recomputed,ex_43ec1d3b->ex_0d6f89bbf1c09ee2
rare3,136,105602,exact_group_recomputed,ex_62430107->ex_a7fd2f7d71c4a43d
rare3,137,101136,exact_group_recomputed,ex_451337ca->ex_7df7f4eb7b9d53d8
rare3,138,104362,exact_group_recomputed,ex_985db40c->ex_d8e97421c5c87b6a
rare3,139,105303,exact_group_recomputed,ex_66bc96f2->ex_95ede92dfec4938e
rare3,140,101687,exact_group_recomputed,ex_627e1e7b->ex_9654728c6aaf45cf
rare3,141,104690,exact_group_recomputed,ex_6390db0c->ex_c59226970624c956
rare3,142,101778,exact_group_recomputed,ex_a83d663b->ex_e8d2bf9aa7bf7b09
rare3,143,106027,exact_group_recomputed,ex_4a270dc8->ex_d8d6eab54413b53b
rare3,144,105853,exact_group_recomputed,ex_a8384466->ex_0fe293080a666d6e
rare3,145,105855,exact_group_recomputed,ex_89851a8f->ex_743dd5b9588b21a3
rare3,146,105261,exact_group_recomputed,ex_ad122a12->ex_cc7e049a2ad224e7
rare3,147,104064,exact_group_recomputed,ex_c21e9891->ex_757c06a71b99f7bd
rare3,148,104888,exact_group_recomputed,ex_2613ce1d->ex_ede1f1d7811ef66e
rare3,149,103697,exact_group_recomputed,ex_8041b848->ex_e8ed0aa3efb10d2c
rare3,150,102384,exact_group_recomputed,ex_05103e6b->ex_fd3f7c7f97f121db
rare3,151,106075,exact_group_recomputed,ex_f24bb943->ex_84aa5d8a65e53c45
rare3,152,105323,exact_group_recomputed,ex_1104b447->ex_a0a8224b6eaf2dba
rare3,153,105484,exact_group_recomputed,ex_420db955->ex_9f71e40ff5ce6df9
rare3,154,102217,exact_group_recomputed,ex_fe8515ea->ex_292fde58aaf21ec0
rare3,155,106077,exact_group_recomputed,ex_ba3f7bbb->ex_f7e2863ba5e9d3d0
rare3,156,101741,exact_group_recomputed,ex_abbfdd30->ex_14525aa05faf603a
rare3,157,105737,exact_group_recomputed,ex_19ce49ad->ex_356a6fe1c8b49b24
rare3,158,103862,exact_group_recomputed,ex_2adac26b->ex_769d970a5a277a56
rare3,159,100163,exact_group_recomputed,ex_b1524c7e->ex_2c4b8efe10bbc058
rare3,160,102942,exact_group_recomputed,ex_248f9619->ex_ca53c6591e78c9f0
rare3,161,104852,exact_group_recomputed,ex_e98a599f->ex_9e66dc03dee40215
rare3,162,101456,exact_group_recomputed,ex_3bcb7ae6->ex_97398c467b496e0d
rare3,163,105486,exact_group_recomputed,ex_5d52baf4->ex_bb8070542af787a9
rare3,164,105173,exact_group_recomputed,ex_78a9f5b1->ex_0614925d03890ddb
rare3,165,105060,exact_group_recomputed,ex_f4ac684a->ex_8fd888e9b897342e
rare3,166,100486,exact_group_recomputed,ex_9726ac74->ex_900a5b133d19f500
rare3,167,102767,exact_group_recomputed,ex_9732d8e9->ex_4e2df0d302ebe98e
rare3,168,102963,exact_group_recomputed,ex_8aaad404->ex_9f4c4681bd991c45
rare3,169,103273,exact_group_recomputed,ex_74fb9752->ex_96b9a6d6cc668ca8
rare3,170,103951,exact_group_recomputed,ex_1c5c5c2a->ex_b736d265039e1480
rare3,171,103949,exact_group_recomputed,ex_c65d3f00->ex_c2146420e61f52be
rare3,172,102146,exact_group_recomputed,ex_e3861fb6->ex_986a14566c45fe9b
rare3,173,102046,exact_group_recomputed,ex_b4d97472->ex_18f14d185f18ecd3
rare3,174,104704,exact_group_recomputed,ex_f52e8535->ex_3ab102f2959bc8b8
rare3,175,100231,exact_group_recomputed,ex_c89b0aad->ex_67463011587a0667
rare3,176,100275,exact_group_recomputed,ex_30ddf8bb->ex_714f4c57855871f7
rare3,177,103390,exact_group_recomputed,ex_4c1deee7->ex_a2dd84ed334ff782
rare3,178,105812,exact_group_recomputed,ex_1932d716->ex_2eb096ba5a1f47a0
rare3,179,102048,exact_group_recomputed,ex_eda1d89a->ex_328bf055043aae99
rare3,180,103694,exact_group_recomputed,ex_92eabee1->ex_5f9a2a7e54d0fd53
rare3,181,103094,exact_group_recomputed,ex_572c8aa9->ex_b0b8912f6932cfed
rare3,182,105485,exact_group_recomputed,ex_1ebeb7af->ex_cbde959f14c324f4
rare3,183,101358,exact_group_recomputed,ex_9aaa3c89->ex_aa2a28f4fa2d4d12
rare3,184,105492,exact_group_recomputed,ex_92232495->ex_ac34b1c89da46cfd
rare3,185,105856,exact_group_recomputed,ex_f3cc1fdb->ex_41f550fb50a25dfc
rare3,186,102735,exact_group_recomputed,ex_4cd27517->ex_0cbb84db7c55d933
rare3,187,101934,exact_group_recomputed,ex_8af4ce3d->ex_a581b0fb89ae2b3f
rare3,188,104689,exact_group_recomputed,ex_02bcdb9c->ex_6828459ae06e652c
rare3,189,105601,exact_group_recomputed,ex_8ee10896->ex_54a6c56d6336f9ad
rare3,190,104700,exact_group_recomputed,ex_7e6713ae->ex_90a08fef55b90308
rare3,191,101262,exact_group_recomputed,ex_0aefc296->ex_dd79dbdf7fbe1169
rare3,192,106152,exact_group_recomputed,ex_a2649be2->ex_10423f28fc196158
rare3,193,104702,exact_group_recomputed,ex_b5c438b6->ex_44592fc45ff8686c
rare3,194,104412,exact_group_recomputed,ex_9ad4ab0c->ex_01e9ed540a6a6b7e
rare3,195,104413,exact_group_recomputed,ex_ab1c7e82->ex_45fb97af7d22fdde
rare3,196,104414,exact_group_recomputed,ex_d435e12f->ex_069e66c76656eced
rare3,197,104415,exact_group_recomputed,ex_50fc1f29->ex_c40c6aa0cbc66199
rare3,198,101244,exact_group_recomputed,ex_c398b1d8->ex_1a7b9b22aa95a28c
rare3,199,103272,exact_group_recomputed,ex_084c8ac8->ex_729bfb579b164bbb
rare3,200,104960,exact_group_recomputed,ex_8fdfdb0b->ex_797a28f30b52ca73
pilot,0,104639,exact_duplicate_relation_harmonized,group=ex_6ee1405aa572fa7f; 6->7 relations
