source,relation,target,record_count
MAINT_ITEM:engine,HAS_LOCATION,LOC:front,12
MAINT_ITEM:engine,HAS_LOCATION,LOC:top,12
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,LOC:number one and number three,12
MAINT_ITEM:rocker gasket,HAS_LOCATION,LOC:number three,12
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:bolt,12
MAINT_ITEM:rocker covers,HAS_PART,MAINT_ITEM:screws,12
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle plugs,12
FAULT:crack,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,12
FAULT:damaged,ISSUE_ON_ITEM,MAINT_ITEM:baffle plug,12
FAULT:stuck,ISSUE_ON_ITEM,MAINT_ITEM:valve,12
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:black seal,12
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:missing,11
ACTION:operations,ACTION_INVESTIGATES_ISSUE,FAULT:low,11
ACTION:compression check,ACTION_ON_ITEM,MAINT_ITEM:cylinder,11
ACTION:disassembly,ACTION_ON_ITEM,MAINT_ITEM:engine,11
ACTION:disassembly,ACTION_ON_ITEM,MAINT_ITEM:propeller strike,11
ACTION:inspection,ACTION_ON_ITEM,MAINT_ITEM:propeller strike,11
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:like material,11
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:plugs,11
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cowl,11
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:plug,11
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:seal,11
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:seal,11
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:cylinder,11
MAINT_ITEM:baffle mounting screw,HAS_LOCATION,LOC:right-hand,11
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:aft,11
MAINT_ITEM:engine,HAS_LOCATION,LOC:right,11
MAINT_ITEM:intakes,HAS_LOCATION,LOC:number one and number four,11
MAINT_ITEM:intakes,HAS_LOCATION,"LOC:numbers two , three , and four",11
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,"LOC:number two , and number three",11
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,"LOC:numbers two , three , and four",11
MAINT_ITEM:baffle,HAS_PART,MAINT_ITEM:bolt,11
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:induction tube gasket,11
MAINT_ITEM:intake gasket,HAS_PART,MAINT_ITEM:cylinder,11
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffle,11
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:rivets,11
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover,11
ABN_PROC:quit,ISSUE_ON_ITEM,MAINT_ITEM:engine,11
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gasket,11
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:low,10
ACTION:riveted,ACTION_ADDRESSES_ISSUE,FAULT:cracked,10
ACTION:torqued,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,10
ACTION:ran,ACTION_INVESTIGATES_ISSUE,ABN_PROC:leaking,10
ACTION:checks,ACTION_ON_ITEM,MAINT_ITEM:aircraft,10
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffles,10
ACTION:operations checked,ACTION_ON_ITEM,MAINT_ITEM:engine,10
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:propeller,10
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:screws,10
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rocker,10
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:screws,10
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:silicone gasket,10
ACTION:washed,ACTION_ON_ITEM,MAINT_ITEM:engine,10
MAINT_ITEM:baffle bracket,HAS_LOCATION,LOC:right-hand,10
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:number four,10
MAINT_ITEM:intake gaskets,HAS_LOCATION,LOC:number one and number three,10
MAINT_ITEM:intake gaskets,HAS_LOCATION,"LOC:number two , and number four",10
MAINT_ITEM:intake tube,HAS_LOCATION,LOC:number four,10
MAINT_ITEM:oil cooler,HAS_LOCATION,LOC:left-hand,10
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,"LOC:number two , and number four",10
MAINT_ITEM:rocker covers,HAS_LOCATION,LOC:number one and number two,10
MAINT_ITEM:rocker gaskets,HAS_LOCATION,LOC:number two and number four,10
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:baffle plug,10
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:push rod,10
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:push rod tube,10
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:valve,10
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:baffle seals,10
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:bolts,10
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,10
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:intake tube gaskets,10
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rocker box cover gaskets,10
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:screws,10
FAULT:metal found in oil,ISSUE_ON_ITEM,MAINT_ITEM:engine,10
ABN_PROC:ran very rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,10
ABN_PROC:started running rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,10
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle,10
ACTION:installed,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing,9
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:sheared,9
ACTION:removed,ACTION_ADDRESSES_ISSUE,FAULT:metal found in oil,9
ACTION:repaired,ACTION_ADDRESSES_ISSUE,FAULT:cracked,9
ACTION:leak check,ACTION_INVESTIGATES_ISSUE,ABN_PROC:leak,9
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake tube,9
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:intake gasket,9
ACTION:patched,ACTION_ON_ITEM,MAINT_ITEM:baffle,9
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake tube,9
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:plugs,9
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:silicone gasket,9
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle spring,9
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle tie rod,9
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rocker covers,9
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:tie rod,9
ACTION:riveted,ACTION_ON_ITEM,MAINT_ITEM:baffle,9
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:baffle,9
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:seal,9
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:cylinder,9
MAINT_ITEM:baffle,HAS_LOCATION,LOC:behind,9
MAINT_ITEM:baffle,HAS_LOCATION,LOC:left-hand side,9
MAINT_ITEM:baffle,HAS_LOCATION,LOC:top,9
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:lower,9
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:number one,9
MAINT_ITEM:baffle spring,HAS_LOCATION,LOC:right-hand,9
MAINT_ITEM:baffle tie rod,HAS_LOCATION,LOC:left-hand,9
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:number 1,9
MAINT_ITEM:cylinder,HAS_LOCATION,"LOC:number two , and number four",9
MAINT_ITEM:engine,HAS_LOCATION,LOC:number four,9
MAINT_ITEM:intakes,HAS_LOCATION,"LOC:numbers two , three and four",9
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,LOC:number one and number two,9
MAINT_ITEM:rocker gaskets,HAS_LOCATION,LOC:number three and number four,9
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:baffles,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:aircraft,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:backbone,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:baffle mounting screw,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:black seal,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:cowl,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:exhaust valve,9
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:magneto,9
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:rivets,9
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:tabs,9
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:oil,9
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle plugs,9
TECH_OBS:out of eighty,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,9
ACTION:installed,ACTION_ADDRESSES_ISSUE,FAULT:bad,8
ACTION:installed,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaks,8
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,8
ACTION:repositioned,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing,8
ACTION:resafetied,ACTION_ADDRESSES_ISSUE,FAULT:loose,8
ACTION:sealed,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,8
ACTION:leak check,ACTION_INVESTIGATES_ISSUE,FAULT:cracked,8
ACTION:operations check,ACTION_INVESTIGATES_ISSUE,FAULT:low,8
ACTION:reviewed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:overspeed,8
ACTION:applied,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,8
ACTION:checks,ACTION_ON_ITEM,MAINT_ITEM:engine,8
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:bolt,8
ACTION:disassembled,ACTION_ON_ITEM,MAINT_ITEM:engine,8
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:cylinder,8
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:bracket,8
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake tube gasket,8
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:intake gaskets,8
ACTION:overhaul,ACTION_ON_ITEM,MAINT_ITEM:engine,8
ACTION:preserved,ACTION_ON_ITEM,MAINT_ITEM:engine,8
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:screw,8
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod,8
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:screw,8
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:baffle,8
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:intake,8
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:push rod,8
ACTION:resecured,ACTION_ON_ITEM,MAINT_ITEM:seal,8
ACTION:run up,ACTION_ON_ITEM,MAINT_ITEM:cylinder,8
ACTION:staked,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,8
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:bolt,8
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:bolts,8
ACTION:applied,ACTION_USES_ITEM,MAINT_ITEM:silicone,8
MAINT_ITEM:baffle,HAS_LOCATION,LOC:back,8
MAINT_ITEM:baffle,HAS_LOCATION,LOC:inboard,8
MAINT_ITEM:baffle plugs,HAS_LOCATION,LOC:left-hand,8
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:side,8
MAINT_ITEM:baffle tie rod,HAS_LOCATION,LOC:right-hand,8
MAINT_ITEM:cylinder,HAS_LOCATION,"LOC:number one , and number three",8
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:side,8
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:top,8
MAINT_ITEM:engine,HAS_LOCATION,LOC:number one,8
MAINT_ITEM:engine,HAS_LOCATION,LOC:number three,8
MAINT_ITEM:engine,HAS_LOCATION,LOC:number two,8
MAINT_ITEM:intake gaskets,HAS_LOCATION,"LOC:number three , and number four",8
MAINT_ITEM:intake tube,HAS_LOCATION,LOC:number three,8
MAINT_ITEM:intakes,HAS_LOCATION,LOC:number one and number three,8
MAINT_ITEM:intakes,HAS_LOCATION,LOC:number one and number two,8
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,"LOC:numbers two , three and four",8
MAINT_ITEM:rocker covers,HAS_LOCATION,"LOC:numbers two , three and four",8
MAINT_ITEM:rocker gasket,HAS_LOCATION,LOC:number two,8
MAINT_ITEM:rocker gaskets,HAS_LOCATION,LOC:number two and number three,8
MAINT_ITEM:screw,HAS_LOCATION,LOC:behind,8
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:clamps,8
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:piston,8
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:baffles,8
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:cylinders,8
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:oil,8
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:propeller strike,8
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie,8
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:oil return line,8
FAULT:cracked,ISSUE_ON_ITEM,MAINT_ITEM:baffle bracket,8
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:intake,8
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:exhaust,8
ABN_PROC:leaks,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover,8
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle mounting screw,8
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil filler tube,8
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover screw,8
ABN_PROC:running very rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,8
"TECH_OBS:compression , forty out of",OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,8
TECH_OBS:idle speed,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,8
ABN_PROC:high frequency vibration,OCCURS_UNDER_CONTEXT,OP_CTX:while running up,8
ACTION:cleaned,ACTION_ADDRESSES_ISSUE,ABN_PROC:leak,7
ACTION:fabricated,ACTION_ADDRESSES_ISSUE,FAULT:crack,7
ACTION:installed,ACTION_ADDRESSES_ISSUE,FAULT:damaged,7
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing,7
ACTION:inspected,ACTION_INVESTIGATES_ISSUE,FAULT:gouged,7
ACTION:leak check,ACTION_INVESTIGATES_ISSUE,FAULT:failed,7
ACTION:ran up,ACTION_INVESTIGATES_ISSUE,ABN_PROC:ran rough,7
ACTION:adjusted,ACTION_ON_ITEM,MAINT_ITEM:aircraft,7
ACTION:applied,ACTION_ON_ITEM,MAINT_ITEM:sealant,7
ACTION:confirmed,ACTION_ON_ITEM,MAINT_ITEM:aircraft,7
ACTION:confirmed,ACTION_ON_ITEM,MAINT_ITEM:engine,7
ACTION:fabricated,ACTION_ON_ITEM,MAINT_ITEM:bracket,7
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:crankshaft,7
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle screw,7
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:new hardware,7
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rocker cover,7
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:gasket,7
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:gaskets,7
ACTION:magneto check,ACTION_ON_ITEM,MAINT_ITEM:engine,7
ACTION:reattached,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,7
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:exhaust,7
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle spring,7
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle tie,7
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:lines,7
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker,7
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rod,7
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle tie,7
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:intake tube,7
ACTION:sealed,ACTION_ON_ITEM,MAINT_ITEM:bolt,7
ACTION:staked,ACTION_ON_ITEM,MAINT_ITEM:valves,7
ACTION:verified,ACTION_ON_ITEM,MAINT_ITEM:engine,7
ACTION:checked,ACTION_RESULTS_IN_OUTCOME,OUTCOME:ok,7
ACTION:inspected,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no defects noted,7
ACTION:secured,ACTION_USES_ITEM,MAINT_ITEM:pop rivets,7
MAINT_ITEM:baffle plugs,HAS_LOCATION,LOC:right-hand,7
MAINT_ITEM:baffle screw,HAS_LOCATION,LOC:behind,7
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:number three,7
MAINT_ITEM:baffle tab,HAS_LOCATION,LOC:number three,7
MAINT_ITEM:baffling,HAS_LOCATION,LOC:aft,7
MAINT_ITEM:baffling,HAS_LOCATION,LOC:left-hand,7
MAINT_ITEM:black seal,HAS_LOCATION,LOC:forward,7
MAINT_ITEM:bolt,HAS_LOCATION,LOC:top,7
MAINT_ITEM:crankshaft,HAS_LOCATION,LOC:behind,7
MAINT_ITEM:cylinder,HAS_LOCATION,"LOC:number three , and number four",7
MAINT_ITEM:cylinder,HAS_LOCATION,"LOC:number two , and number three",7
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:number two and number,7
MAINT_ITEM:engine,HAS_LOCATION,LOC:forward lower,7
MAINT_ITEM:exhaust valve,HAS_LOCATION,LOC:number four,7
MAINT_ITEM:fod,HAS_LOCATION,LOC:top,7
MAINT_ITEM:intake tube,HAS_LOCATION,LOC:number one,7
MAINT_ITEM:intake tube,HAS_LOCATION,LOC:number two,7
MAINT_ITEM:oil cooler,HAS_LOCATION,LOC:right-hand,7
MAINT_ITEM:rocker box cover gasket,HAS_LOCATION,LOC:number two,7
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,"LOC:number three , and number four",7
MAINT_ITEM:rocker cover gaskets,HAS_LOCATION,LOC:right-hand,7
MAINT_ITEM:rocker gaskets,HAS_LOCATION,LOC:left-hand,7
MAINT_ITEM:baffle,HAS_PART,MAINT_ITEM:oil cooler,7
MAINT_ITEM:baffle,HAS_PART,MAINT_ITEM:patch,7
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:cylinder assembly,7
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:rocker gasket,7
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:cowl seal,7
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:intake tube,7
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:intake tube gaskets,7
ABN_PROC:air coming out exhaus,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,7
FAULT:burnt,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,7
FAULT:gouged,ISSUE_ON_ITEM,MAINT_ITEM:crankshaft,7
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:rocker covers,7
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rivets,7
ABN_PROC:oil leak,ISSUE_ON_ITEM,MAINT_ITEM:engine,7
ABN_PROC:partial power loss,ISSUE_ON_ITEM,MAINT_ITEM:engine,7
ABN_PROC:runs rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,7
ABN_PROC:shutdown,ISSUE_ON_ITEM,MAINT_ITEM:engine,7
FAULT:stuck,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,7
ABN_PROC:unusually rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,7
FAULT:failed,OCCURS_UNDER_CONTEXT,OP_CTX:on run up,7
ABN_PROC:unusually rough,OCCURS_UNDER_CONTEXT,OP_CTX:on engine start,7
ACTION:applied,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing,6
ACTION:fabricated,ACTION_ADDRESSES_ISSUE,FAULT:broken,6
ACTION:fabricated,ACTION_ADDRESSES_ISSUE,FAULT:worn,6
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:failed,6
ACTION:compression check,ACTION_INVESTIGATES_ISSUE,FAULT:low,6
ACTION:inspected,ACTION_INVESTIGATES_ISSUE,ABN_PROC:leaking,6
ACTION:magneto check,ACTION_INVESTIGATES_ISSUE,FAULT:failed,6
ACTION:maintenance flight,ACTION_INVESTIGATES_ISSUE,ABN_PROC:roughness,6
ACTION:ran,ACTION_INVESTIGATES_ISSUE,ABN_PROC:rough,6
ACTION:to check,ACTION_INVESTIGATES_ISSUE,ABN_PROC:roughness,6
ACTION:applied,ACTION_ON_ITEM,MAINT_ITEM:seal,6
ACTION:changed,ACTION_ON_ITEM,MAINT_ITEM:oil cooler,6
ACTION:compression test,ACTION_ON_ITEM,MAINT_ITEM:cylinder,6
ACTION:corrosion prevention,ACTION_ON_ITEM,MAINT_ITEM:engine,6
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,6
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle patch,6
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:nut,6
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:pop rivet,6
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:washers,6
ACTION:operations check,ACTION_ON_ITEM,MAINT_ITEM:cylinder,6
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:cylinder,6
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle tie rod,6
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:clamp,6
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cylinders,6
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,6
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil filler tube,6
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:hoses,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle screw,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:bolt,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cht probe,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:induction tube gasket,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:intake tube gasket,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:spring,6
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:standoff,6
ACTION:resecured,ACTION_ON_ITEM,MAINT_ITEM:baffle,6
ACTION:run up,ACTION_ON_ITEM,MAINT_ITEM:aircraft,6
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:baffle seals,6
ACTION:serviced,ACTION_ON_ITEM,MAINT_ITEM:engine,6
ACTION:to check,ACTION_ON_ITEM,MAINT_ITEM:engine,6
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:cylinder assembly,6
ACTION:ground run,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no defects noted,6
ACTION:operations and leak checked,ACTION_RESULTS_IN_OUTCOME,OUTCOME:good,6
ACTION:applied,ACTION_USES_ITEM,MAINT_ITEM:rtv,6
ACTION:applied,ACTION_USES_ITEM,MAINT_ITEM:sealant,6
ACTION:installed,ACTION_USES_ITEM,MAINT_ITEM:like material,6
ACTION:serviced,ACTION_USES_ITEM,MAINT_ITEM:mineral oil,6
MAINT_ITEM:baffle,HAS_LOCATION,LOC:lower,6
MAINT_ITEM:baffle bracket,HAS_LOCATION,LOC:number three,6
MAINT_ITEM:baffle mount,HAS_LOCATION,LOC:right-hand,6
MAINT_ITEM:baffle plug,HAS_LOCATION,LOC:one,6
MAINT_ITEM:baffle plug hole,HAS_LOCATION,LOC:left-hand,6
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:forward lower,6
MAINT_ITEM:baffle spring,HAS_LOCATION,LOC:left-hand,6
MAINT_ITEM:baffle tab,HAS_LOCATION,LOC:aft,6
MAINT_ITEM:baffles,HAS_LOCATION,LOC:side,6
MAINT_ITEM:black seal,HAS_LOCATION,LOC:lower,6
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:number 2,6
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:number one and number two,6
MAINT_ITEM:cylinder,HAS_LOCATION,LOC:one and three,6
MAINT_ITEM:engines,HAS_LOCATION,LOC:left-hand,6
MAINT_ITEM:intake gasket,HAS_LOCATION,LOC:number two and number four,6
MAINT_ITEM:intake gaskets,HAS_LOCATION,LOC:number one and number four,6
MAINT_ITEM:intake gaskets,HAS_LOCATION,"LOC:number two , and number three",6
MAINT_ITEM:intake tube gasket,HAS_LOCATION,LOC:number four,6
MAINT_ITEM:magneto,HAS_LOCATION,LOC:right,6
MAINT_ITEM:oil filler tube,HAS_LOCATION,LOC:behind,6
MAINT_ITEM:oil return line,HAS_LOCATION,LOC:number two,6
MAINT_ITEM:rocker cover,HAS_LOCATION,LOC:number two and number four,6
MAINT_ITEM:rocker covers,HAS_LOCATION,LOC:number one and number four,6
MAINT_ITEM:rocker gasket,HAS_LOCATION,LOC:number one,6
MAINT_ITEM:baffle,HAS_PART,MAINT_ITEM:rivets,6
MAINT_ITEM:baffle plug,HAS_PART,MAINT_ITEM:tabs,6
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:oil sump,6
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:patch,6
MAINT_ITEM:cylinder,HAS_PART,MAINT_ITEM:spark plug,6
MAINT_ITEM:cylinders,HAS_PART,MAINT_ITEM:rocker cover gaskets,6
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:baffle bracket,6
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:cooling baffle,6
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:cowling,6
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:hoses,6
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rivet,6
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:baffle,6
MAINT_ITEM:oil return line,HAS_PART,MAINT_ITEM:clamps,6
ABN_PROC:back fired,ISSUE_ON_ITEM,MAINT_ITEM:engine,6
FAULT:failed,ISSUE_ON_ITEM,MAINT_ITEM:magneto,6
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gaskets,6
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:bolt,6
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:engine,6
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:induction tube gaskets,6
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle bracket,6
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle mount,6
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle seals,6
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cowl seal,6
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake tube,6
FAULT:low,ISSUE_ON_ITEM,MAINT_ITEM:engine,6
